1/18/2013 5:32:14 PM

Radiation device:	U03 Accelerator
Energy:	6 MV
Controller:	CCU
Measurement device:	NWP484841
Field detector:	Thimble
Reference detector:	Thimble
SAD:	1000 mm
SSD:	1000 mm
Field size:	400 x 400 mm
Gantry angle:	0
Measurement medium:	Water
Scan type:	Inline
Scan mode:	Continuous

Points [mm]:
Inline	Crossline	Depth	Normalized field	Current field	Ratio
71.0	0.0	50.0	101.0	320885	100.2
69.8	0.0	50.0	100.8	320284	100.2
68.6	0.0	50.0	101.2	321582	100.4
67.4	0.0	50.0	100.9	320627	100.2
66.2	0.0	50.0	101.3	321815	100.6
65.0	0.0	50.0	101.4	322279	100.5
63.8	0.0	50.0	101.4	322180	100.6
62.6	0.0	50.0	101.3	321930	100.4
61.3	0.0	50.0	101.4	322389	100.6
60.1	0.0	50.0	101.4	322271	100.6
58.9	0.0	50.0	101.4	322129	100.6
57.6	0.0	50.0	101.5	322653	100.7
56.4	0.0	50.0	101.5	322587	100.5
55.2	0.0	50.0	101.6	322939	100.6
54.0	0.0	50.0	101.6	323003	100.7
52.8	0.0	50.0	101.5	322409	100.6
51.6	0.0	50.0	101.5	322482	100.5
50.4	0.0	50.0	101.6	322994	100.7
49.2	0.0	50.0	101.4	322305	100.5
47.9	0.0	50.0	101.4	322267	100.5
46.7	0.0	50.0	101.6	322805	100.6
45.5	0.0	50.0	101.6	322884	100.8
44.2	0.0	50.0	101.6	322948	100.5
43.0	0.0	50.0	101.6	322714	100.6
41.8	0.0	50.0	101.8	323389	100.8
40.6	0.0	50.0	101.6	323027	100.7
39.4	0.0	50.0	101.7	323068	100.6
38.1	0.0	50.0	101.5	322657	100.5
36.9	0.0	50.0	101.7	323199	100.8
35.7	0.0	50.0	101.6	322797	100.7
34.5	0.0	50.0	101.6	322914	100.5
33.3	0.0	50.0	101.6	322987	100.6
32.1	0.0	50.0	101.3	321953	100.5
30.9	0.0	50.0	101.5	322626	100.6
29.7	0.0	50.0	101.6	322779	100.6
