5.50	83.9
5.53	83.8
5.56	83.7
5.59	83.7
5.62	83.8
5.65	83.6
5.68	83.3
5.71	83.1
5.74	82.9
5.77	83
5.80	82.8
5.84	82.8
5.87	82.5
5.90	82.6
5.93	82.7
5.96	82.4
5.99	82.4
6.02	82.2
6.05	82
6.08	81.8
6.11	81.4
6.14	81.6
6.17	81.7
6.20	81.8
6.23	81.8
6.26	81.3
6.29	80.8
6.32	81
6.35	80.8
6.38	80.6
6.41	80.3
6.44	80.2
6.47	80.3
6.50	80.1
6.53	79.7
6.56	79.8
6.59	79.9
6.62	79.6
6.65	79.7
6.68	79.4
6.71	79.5
6.74	79.3
6.77	79.1
6.80	79.2
6.83	78.6
6.86	78.6
6.89	78.7
6.92	78.7
6.95	78.7
6.98	78.4
7.01	78.1
7.04	78.2
7.07	78.2
7.10	77.9
7.13	77.7
7.16	77.1
7.19	77.5
7.22	77.6
7.25	77.6
7.28	77
7.31	77
7.34	76.8
7.37	76.8
7.40	76.8
7.43	76.2
7.46	76.4
7.49	76.4
7.52	76.1
7.55	76
7.58	76
7.61	75.6
7.64	75.6
7.67	75.6
7.70	75.4
7.73	75.3
7.76	75.5
7.79	75
7.82	74.8
7.85	75
7.88	74.8
7.91	74.7
7.94	74.7
7.97	74.4
8.00	74.4
8.03	74.1
8.06	74.2
8.09	74.2
8.12	73.7
8.15	73.8
8.18	73.7
8.21	73.4
8.24	73.3
8.27	73.3
8.30	73.2
8.33	72.7
8.36	72.8
8.39	72.7
8.42	72.6
8.45	72.7
8.48	72.5
8.51	72.3
8.54	72.4
8.57	72.4
8.60	72.3
8.63	72
8.66	71.8
8.69	71.7
8.72	71.6
8.75	71.6
8.78	71.4
8.81	71.3
8.84	71.1
8.87	71.1
8.90	70.8
8.93	70.6
8.96	70.7
8.99	70.6
9.02	70.4
9.05	70.3
9.08	70.2
9.11	70.2
9.14	70.3
9.17	70
9.20	69.9
9.23	69.9
9.26	69.8
9.29	69.7
9.32	69.5
9.35	69.3
9.38	69.2
9.41	69.1
9.44	69
9.47	69
9.50	68.7
9.53	68.9
9.56	68.7
9.59	68.5
9.62	68.3
9.65	68.2
9.68	68
9.71	67.8
9.75	67.7
9.78	67.6
9.81	67.7
9.84	67.6
9.87	67.5
9.90	67.3
9.93	67.2
9.96	67.2
9.99	67.3
10.02	66.8
10.05	66.8
10.08	66.6
10.11	66.5
10.14	66.4
10.17	66.6
10.20	66.2
10.23	66.3
10.26	66.4
10.29	66.4
10.32	66
10.35	65.8
10.38	65.5
10.41	65.4
10.44	65.2
10.47	65.1
10.50	65.2
10.53	65.2
10.56	65.1
10.59	65.1
10.62	65.1
10.65	64.8
10.68	64.5
10.71	64.4
10.74	64.3
10.77	64.3
10.80	64.4
10.83	64.3
10.86	64.2
10.89	64.4
10.92	64.1
10.95	63.8
10.98	63.7
11.01	63.7
11.04	63.5
11.07	63.3
11.10	63.3
11.13	63.3
11.16	63
11.19	62.9
11.22	62.8
11.25	62.7
11.28	62.6
11.31	62.6
11.34	62.5
11.37	62.5
11.40	62.3
11.43	62
11.46	62
11.49	62
11.52	61.8
11.55	61.8
11.58	61.7
11.61	61.5
11.64	61.5
11.67	61.5
11.70	61.4
11.73	61
11.76	61
11.79	61
11.82	60.9
11.85	60.9
11.88	60.6
11.91	60.6
11.94	60.3
11.97	60.1
12.00	60.2
12.03	60
12.06	60.1
12.09	60.1
12.12	60
12.15	60
12.18	59.6
12.21	59.6
12.24	59.5
12.27	59.4
12.30	59.4
12.33	59.1
12.36	59.3
12.39	58.9
12.42	59
12.45	59
12.48	59
12.51	59
12.54	58.7
12.57	58.5
12.60	58.4
12.63	58.3
12.66	58.3
12.69	58.3
12.72	58
12.75	58.2
12.78	58.2
12.81	58.2
12.84	57.9
12.87	57.9
12.90	57.2
12.93	57.2
12.96	57.2
12.99	57.2
13.02	57.1
13.05	56.8
13.08	56.7
13.11	56.7
13.14	56.7
13.17	56.7
13.20	56.8
13.23	56.5
13.26	56.3
13.29	56.2
13.32	56.1
13.35	55.9
13.38	55.8
13.41	56
13.44	55.8
13.47	55.8
13.50	55.8
13.53	55.7
13.56	55.5
13.59	55.3
13.62	55.3
13.66	55.3
13.69	55.1
13.72	55.1
13.75	54.9
13.78	55
13.81	54.8
13.84	54.6
13.87	54.7
13.90	54.6
13.93	54.5
13.96	54.4
13.99	54.3
14.02	54.2
14.05	54.3
14.08	53.8
14.11	53.9
14.14	53.7
14.17	53.6
14.20	53.5
14.23	53.5
14.26	53.4
14.29	53.3
14.32	53.3
14.35	53.3
14.38	53.4
14.41	53.1
14.44	52.9
14.47	52.7
14.50	52.5
14.53	52.7
14.56	52.5
14.59	52.4
14.62	52.5
14.65	52.3
14.68	52.1
14.71	52.1
14.74	52
14.77	52.1
14.80	51.7
14.83	51.7
14.86	51.7
14.89	51.8
14.92	51.4
14.95	51.4
14.98	51.3
15.01	51.4
15.04	51.4
15.07	51.1
15.10	51.2
15.13	51.1
15.16	51
15.19	51
15.22	50.8
15.25	50.8
15.28	50.7
15.31	50.6
15.34	50.5
15.37	50.6
15.40	50.4
15.43	50.1
15.46	50.3
15.49	50.1
15.52	50
15.55	50.1
15.58	49.8
15.61	49.7
15.64	49.7
15.67	49.6
15.70	49.6
15.73	49.4
15.76	49.4
15.79	49.3
15.82	49.1
15.85	49.2
15.88	49.2
15.91	48.9
15.94	48.8
15.97	48.6
16.00	48.8
16.03	48.6
16.06	48.5
16.09	48.4
16.12	48.3
16.15	48.3
16.18	48.3
16.21	48.5
16.24	48.1
16.27	48.2
16.30	48
16.33	47.9
16.36	47.8
16.39	47.8
16.42	47.5
16.45	47.5
16.48	47.4
16.51	47.5
16.54	47.5
16.57	47.4
16.60	47.2
16.63	46.9
16.66	47.1
16.69	47
16.72	46.9
16.75	46.5
16.78	46.6
16.81	46.7
16.84	46.4
16.87	46.5
16.90	46.5
16.93	46.2
16.96	46.2
16.99	46.2
17.02	46.1
17.05	46
17.08	45.9
17.11	45.9
17.14	45.7
17.17	45.7
17.20	45.7
17.23	45.7
17.26	45.7
17.29	45.5
17.32	45.4
17.35	45.4
17.38	45.4
17.41	45.1
17.44	45.2
17.47	45
17.50	45.1
17.53	45.1
17.57	44.9
17.60	44.9
17.63	44.6
17.66	44.5
17.69	44.5
17.72	44.5
17.75	44.3
17.78	44.1
17.81	44
17.84	43.9
17.87	43.9
17.90	44
17.93	43.8
17.96	43.7
17.99	43.7
18.02	43.7
18.05	43.7
18.08	43.5
18.11	43.4
18.14	43.4
18.17	43.5
18.20	43.3
18.23	43.2
18.26	43.1
18.29	42.9
18.32	42.9
18.35	42.8
18.38	43
18.41	43.1
18.44	42.9
18.47	42.8
18.50	42.7
18.53	42.6
18.56	42.5
18.59	42.4
18.62	42.4
18.65	42.2
18.68	42
18.71	42
18.74	42
18.77	42
18.80	41.8
18.83	41.7
18.86	41.7
18.89	41.7
18.92	41.6
18.95	41.7
18.98	41.5
19.01	41.4
19.04	41.4
19.07	41.3
19.10	41.2
19.13	41.3
19.16	41.1
19.19	41
19.22	41
19.25	40.9
19.28	40.8
19.31	40.7
19.34	40.6
19.37	40.7
19.40	40.8
19.43	40.6
19.46	40.2
19.49	40.4
19.52	40.4
19.55	40.3
19.58	40.3
19.61	40.2
19.64	40.1
19.67	40
19.70	39.8
19.73	39.7
19.76	39.8
19.79	39.7
19.82	39.6
19.85	39.7
19.88	39.7
19.91	39.7
19.94	39.2
19.97	39.1
20.00	39.2
20.03	39.2
20.06	39.1
20.09	39.1
20.12	38.8
20.15	38.8
20.18	38.8
20.21	38.7
20.24	38.7
20.27	38.7
20.30	38.7
20.33	38.4
20.36	38.5
20.39	38.3
20.42	38.3
20.45	38.3
20.48	38.2
20.51	37.9
20.54	38.1
20.57	38
20.60	37.9
20.63	37.9
20.66	37.9
20.69	37.8
20.72	37.7
20.75	37.7
20.78	37.6
20.81	37.5
20.84	37.6
20.87	37.7
20.90	37.5
20.93	37.4
20.96	37.2
20.99	37.2
21.02	37.2
21.05	37.1
21.08	37
21.11	37
21.14	36.9
21.17	36.7
21.20	36.7
21.23	36.6
21.26	36.6
21.29	36.6
21.32	36.4
21.35	36.4
21.38	36.4
21.41	36.4
21.44	36.2
21.48	36.2
21.51	36.2
21.54	36.2
21.57	36.1
21.60	36
21.63	35.9
21.66	36
21.69	35.8
21.72	35.6
21.75	35.7
21.78	35.7
21.81	35.6
21.84	35.6
21.87	35.6
21.90	35.5
21.93	35.4
21.96	35.3
21.99	35.3
22.02	35.3
22.05	35.1
22.08	35.1
22.11	35.1
22.14	35.1
22.17	35
22.20	34.9
22.23	34.8
22.26	34.7
22.29	34.7
22.32	34.7
22.35	34.7
22.38	34.4
22.41	34.5
22.44	34.6
22.47	34.5
22.50	34.4
22.53	34.1
22.56	34.1
22.59	34.3
22.62	34.3
22.65	34
22.68	34.3
22.71	33.9
22.74	33.8
22.77	33.8
22.80	33.8
22.83	33.8
22.86	33.5
22.89	33.6
22.92	33.5
22.95	33.5
22.98	33.3
23.01	33.5
23.04	33.3
23.07	33.2
23.10	33.2
23.13	33.2
23.16	33.2
23.19	33.1
23.22	33.1
23.25	33
23.28	33
23.31	32.9
23.34	32.8
23.37	32.7
23.40	32.7
23.43	32.6
23.46	32.6
23.49	32.6
23.52	32.6
23.55	32.5
23.58	32.4
23.61	32.3
23.64	32.3
23.67	32.3
23.70	32.1
23.73	31.9
23.76	32.2
23.79	32
23.82	31.9
23.85	31.8
23.88	31.8
23.91	31.7
23.94	31.7
23.97	31.6
24.00	31.6
24.03	31.6
24.06	31.4
24.09	31.6
24.12	31.4
24.15	31.3
24.18	31.3
24.21	31.3
24.24	31.2
24.27	31.1
24.30	31.2
24.33	30.9
24.36	31
24.39	30.9
24.42	30.8
24.45	30.9
24.48	30.9
24.51	30.8
24.54	30.7
24.57	30.6
24.60	30.6
24.63	30.6
24.66	30.5
24.69	30.6
24.72	30.4
24.75	30.4
24.78	30.4
24.81	30.4
24.84	30.1
24.87	30.1
24.90	30.2
24.93	30
24.96	30
24.99	30
25.02	30
25.05	29.9
25.08	29.8
25.11	29.6
25.14	29.6
25.17	29.7
25.20	29.7
25.23	29.6
25.26	29.6
25.29	29.5
25.32	29.4
25.35	29.3
25.39	29.5
25.42	29.4
25.45	29.3
25.48	29.3
25.51	29.3
25.54	29.1
25.57	29.1
25.60	29
25.63	28.8
25.66	28.8
25.69	28.7
25.72	28.8
25.75	28.8
25.78	28.7
25.81	28.7
25.84	28.7
25.87	28.7
25.90	28.5
25.93	28.4
25.96	28.5
25.99	28.5
26.02	28.3
26.05	28.3
26.08	28.3
26.11	28.4
26.14	28.2
26.17	28.1
26.20	28.1
26.23	28.1
26.26	28
26.29	28.1
26.32	28
26.35	27.9
26.38	28
26.41	27.9
26.44	27.8
26.47	27.8
26.50	27.8
26.53	27.7
26.56	27.5
26.59	27.5
26.62	27.5
26.65	27.6
26.68	27.6
26.71	27.5
26.74	27.4
26.77	27.3
26.80	27.3
26.83	27.3
26.86	27.4
26.89	27.2
26.92	27.1
26.95	27
26.98	27
27.01	27
27.04	27
27.07	26.9
27.10	26.9
27.13	26.8
27.16	26.7
27.19	26.7
27.22	26.8
27.25	26.7
27.28	26.6
27.31	26.5
27.34	26.6
27.37	26.6
27.40	26.5
27.43	26.4
27.46	26.4
27.49	26.2
27.52	26.2
27.55	26.2
27.58	26
27.61	26
27.64	25.9
27.67	25.9
27.70	26
27.73	26.1
27.76	25.9
27.79	25.9
27.82	25.9
27.85	25.8
27.88	25.7
27.91	25.7
27.94	25.6
27.97	25.6
28.00	25.6
28.03	25.6
28.06	25.5
28.09	25.5
28.12	25.4
28.15	25.4
28.18	25.4
28.21	25.2
28.24	25.2
28.27	25.3
28.30	25.2
28.33	25.2
28.36	25.1
28.39	25.1
28.42	25
28.45	25
28.48	24.9
28.51	24.9
28.54	24.9
28.57	24.9
28.60	24.7
28.63	24.7
28.66	24.6
28.69	24.6
28.72	24.5
28.75	24.6
28.78	24.6
28.81	24.5
28.84	24.5
28.87	24.3
28.90	24.4
28.93	24.4
28.96	24.3
28.99	24.2
29.02	24.2
29.05	24.2
29.08	24.3
29.11	24.2
29.14	24.1
29.17	24.1
29.20	24
29.23	23.9
29.26	23.9
29.30	23.9
29.33	23.9
29.36	23.9
29.39	23.7
29.42	23.8
29.45	23.7
29.48	23.5
29.51	23.4
29.54	23.4
29.57	23.7
29.60	23.5
29.63	23.4
29.66	23.4
29.69	23.3
29.72	23.2
29.75	23.3
29.78	23.2
29.81	23.2
29.84	23.3
29.87	23.3
29.90	23.1
29.93	23
29.96	23
29.99	23
30.02	23
30.05	23
30.08	22.9
30.11	22.8
30.14	22.7
30.17	22.8
30.20	22.7
30.23	22.7
30.26	22.7
30.29	22.7
30.32	22.5
30.35	22.6
30.38	22.6
30.41	22.5
30.44	22.5
30.47	22.5
30.50	22.4
30.53	22.4
30.56	22.4
30.59	22.3
30.62	22.3
30.65	22.2
30.68	22.3
30.71	22.2
30.74	22.2
30.77	22
30.80	21.9
30.83	22
30.86	22
30.89	21.9
30.92	21.9
30.95	21.9
30.98	21.9
31.01	21.8
31.04	21.9
31.07	21.9
31.10	21.8
31.13	21.7
31.16	21.8
31.19	21.7
31.22	21.6
31.25	21.5
31.28	21.5
31.31	21.5
31.34	21.3
31.37	21.4
31.40	21.4
31.43	21.3
31.46	21.3
31.49	21.3
31.52	21.2
31.55	21.2
31.58	21.2
31.61	21.1
31.64	21.2
31.67	21.1
31.70	21.1
31.73	21.1
31.76	21.1
31.79	20.9
31.82	20.8
31.85	20.8
31.88	20.7
31.91	20.6
31.94	20.6
31.97	20.7
32.00	20.7
32.03	20.7
32.06	20.7
32.09	20.5
32.12	20.4
32.15	20.5
32.18	20.5
32.21	20.4
32.24	20.4
32.27	20.4
32.30	20.4
32.33	20.3
32.36	20.4
32.39	20.3
32.42	20.3
32.45	20.2
32.48	20.2
32.51	20.1
32.54	20
32.57	20
32.60	20.1
32.63	20
32.66	20.1
32.69	20
32.72	19.9
32.75	19.9
32.78	19.8
32.81	19.9
32.84	19.8
32.87	19.7
32.90	19.7
32.93	19.8
32.96	19.6
32.99	19.7
33.02	19.6
33.05	19.6
33.08	19.6
33.11	19.5
33.14	19.4
33.17	19.5
33.21	19.5
33.24	19.5
33.27	19.5
33.30	19.4
33.33	19.4
33.36	19.3
33.39	19.3
33.42	19.3
33.45	19.2
33.48	19.1
33.51	19
33.54	19
33.57	19
33.60	19
33.63	19
33.66	19.1
33.69	19.1
33.72	19
33.75	18.9
33.78	18.9
33.81	18.9
33.84	18.9
33.87	18.7
33.90	18.7
33.93	18.7
33.96	18.7
33.99	18.6
34.02	18.7
34.05	18.6
34.08	18.6
34.11	18.6
34.14	18.6
34.17	18.5
34.20	18.5
34.23	18.3
34.26	18.5
34.29	18.5
34.32	18.3
34.35	18.2
34.38	18.2
34.41	18.2
34.44	18.1
34.47	18.1
34.50	18.1
34.53	18
34.56	18.1
34.59	18.1
34.62	18.1
34.65	18
34.68	18
34.71	18
34.74	17.9
34.77	17.9
34.80	18
34.83	17.8
34.86	17.9
34.89	17.8
34.92	17.8
34.95	17.7
34.98	17.7
35.01	17.6
35.04	17.6
35.07	17.6
35.10	17.6
35.13	17.6
35.16	17.6
35.19	17.5
35.22	17.5
35.25	17.4
35.28	17.4
35.31	17.4
35.34	17.4
35.37	17.4
35.40	17.3
35.43	17.3
35.46	17.3
35.49	17.2
35.52	17.1
35.55	17.1
35.58	17.2
35.61	17.2
35.64	17.1
35.67	17.1
35.70	17
35.73	17.1
35.76	17.1
35.79	16.9
35.82	17
35.85	16.9
35.88	16.8
35.91	16.9
35.94	16.9
35.97	16.8
36.00	16.8
36.03	16.8
36.06	16.7
36.09	16.7
36.12	16.7
36.15	16.7
36.18	16.7
36.21	16.6
36.24	16.5
36.27	16.5
36.30	16.5
36.33	16.6
36.36	16.4
36.39	16.4
36.42	16.4
36.45	16.4
36.48	16.5
36.51	16.4
36.54	16.4
36.57	16.4
36.60	16.3
36.63	16.3
36.66	16.3
36.69	16.2
36.72	16.1
36.75	16.2
36.78	16.2
36.81	16.2
36.84	16.1
36.87	16.1
36.90	16.2
36.93	16.1
36.96	16.1
36.99	16.1
37.02	16
37.05	15.9
37.08	16
37.12	16
37.15	15.9
37.18	16
37.21	15.9
37.24	15.8
37.27	15.8
37.30	15.6
37.33	15.6
37.36	15.6
37.39	15.5
37.42	15.6
37.45	15.5
37.48	15.5
37.51	15.5
37.54	15.5
37.57	15.4
37.60	15.4
37.63	15.4
37.66	15.3
37.69	15.3
37.72	15.3
37.75	15.3
37.78	15.3
37.81	15.4
37.84	15.3
37.87	15.3
37.90	15.2
37.93	15.2
37.96	15.2
37.99	15.2
38.02	15.1
38.05	15
38.08	15
38.11	15.1
38.14	15.1
38.17	15.1
38.20	15.2
38.23	15
38.26	14.9
38.29	14.9
38.32	14.9
38.35	14.9
38.38	14.8
38.41	14.8
38.44	14.9
38.47	14.9
38.50	14.8
38.53	14.8
38.56	14.7
38.59	14.6
38.62	14.7
38.65	14.7
38.68	14.7
38.71	14.6
38.74	14.6
38.77	14.5
38.80	14.5
38.83	14.4
38.86	14.5
38.89	14.5
38.92	14.5
38.95	14.5
38.98	14.5
39.01	14.5
39.04	14.4
